topic,term,weight
334,additive manufacturing,0.5935636758804321
335,adaptive optics,0.6876413822174072
335,wavefront aberrations,0.6666325330734253
335,focal plane wavefront,0.6426075100898743
335,extreme adaptive optics,0.6404258012771606
335,hartmann wavefront sensor,0.6363351345062256
335,wavefront sensing,0.6293323636054993
335,wavefront sensors,0.6158595681190491
335,wavefront sensor,0.6131534576416016
335,optical aberrations,0.6104075312614441
335,plane wavefront sensing,0.6064294576644897
336,rydberg atom electromagnetically,0.7472893595695496
336,rydberg atom microwave,0.7409775257110596
336,rydberg electromagnetically,0.7388362884521484
336,rydberg microwave,0.7047916650772095
336,rydberg atom sensors,0.6930525302886963
336,rydberg atom electrometry,0.6924891471862793
336,rydberg electromagnetically induced,0.6836426258087158
336,rydberg sensor,0.6741803884506226
336,rydberg atomic receiver,0.6686639785766602
336,rydberg atom electric,0.6546353697776794
337,scattering rixs spectra,0.6145656108856201
337,ray scattering rixs,0.6056345701217651
337,ray absorption spectra,0.5687516331672668
337,rixs spectra,0.5546818971633911
337,scattering rixs,0.5534323453903198
337,ray absorption spectroscopy,0.5469489693641663
337,absorption spectroscopy xas,0.5393683314323425
337,ray emission spectroscopy,0.5217998027801514
337,scattering rixs edge,0.5103917121887207
337,spectroscopy xas,0.4966092109680176
338,hydrogenated amorphous silicon,0.732448935508728
338,amorphous silicon films,0.6999930143356323
338,amorphous silicon,0.6803185343742371
338,silicon films,0.601353645324707
338,amorphous silicon dioxide,0.5994498133659363
338,hydrogenated microcrystalline silicon,0.5948426723480225
338,microcrystalline silicon films,0.5882931351661682
338,hydrogen silicon,0.5874296426773071
338,crystalline silicon,0.5773862600326538
338,microcrystalline silicon,0.5558855533599854
339,laser frequency stabilization,0.6408732533454895
339,stability laser,0.5900972485542297
339,laser frequency,0.5882383584976196
339,frequency laser,0.5663352012634277
339,stabilized laser,0.5607795119285583
339,stable laser,0.551741361618042
339,locking laser,0.5504195690155029
339,laser locking,0.5503266453742981
339,stabilization laser,0.5432549118995667
339,cavity diode laser,0.5420271754264832
340,vertical soap films,0.5688168406486511
340,soap bubble,0.5557346940040588
340,flowing soap,0.5465401411056519
340,soap bubbles,0.5360193252563477
340,foam flows,0.5310201644897461
340,foam viscosity,0.5170626640319824
340,bubbles liquid,0.5100129842758179
340,bubble size distribution,0.5052230954170227
340,foam bubbles,0.5046467781066895
340,foam dynamics,0.49575984477996826
341,symplectic algorithms,0.6332032680511475
341,explicit symplectic algorithms,0.63118577003479
341,explicit symplectic integrators,0.5932485461235046
341,symplectic integrators,0.585884690284729
341,symplectic integrator,0.5561181306838989
341,order symplectic integrators,0.5555016398429871
341,explicit symplectic,0.5197994112968445
341,symplectic transformations,0.5007278919219971
341,symplectic integration,0.49806857109069824
341,global symplectic,0.4947761297225952
342,wing kinematics,0.6558415293693542
342,aerodynamic mechanisms,0.6524167060852051
342,flapping wing flight,0.646976888179779
342,flexible wing,0.6345506906509399
342,flexible wings,0.6283093690872192
342,wing flexibility,0.6112090945243835
342,aerodynamic performance,0.6076983213424683
342,flapping wing,0.6074015498161316
342,flapping wings,0.5934494733810425
342,insect wings,0.5932190418243408
343,plasticity amorphous solids,0.7580434679985046
343,amorphous plasticity,0.7070550918579102
343,amorphous solids,0.7023512125015259
343,plasticity amorphous,0.6810426712036133
343,amorphous materials,0.6790996789932251
343,athermal amorphous solids,0.6747099161148071
343,deformation amorphous,0.6520201563835144
343,amorphous material,0.6411217451095581
343,flow amorphous solids,0.6399874091148376
343,amorphous solid,0.6342013478279114
344,orientation chiral molecules,0.7378258109092712
344,oriented chiral molecules,0.7336322665214539
344,molecules chiral,0.7214027643203735
344,chiral molecules,0.7039307355880737
344,molecular chirality,0.6866536736488342
344,chiral molecule,0.6839309930801392
344,chiral molecular,0.6684318780899048
344,chiral molecules circularly,0.6645321249961853
344,chiral molecules sensitive,0.660019040107727
344,chiral optical,0.6589826345443726
345,physical adsorption,0.49444034695625305
345,adsorption capacity,0.47709423303604126
345,gas adsorption,0.4730955958366394
345,adsorption desorption,0.4652644693851471
345,porous materials,0.46001142263412476
345,nano porous,0.4493446350097656
345,nanoporous materials,0.44529056549072266
345,adsorption isotherms,0.4373968839645386
345,fluids confined nanopores,0.4372103214263916
345,high adsorption,0.4325541853904724
346,gesn semiconductors,0.6728576421737671
346,gesn alloys,0.586909294128418
346,gesn lasers,0.5736871957778931
346,lasers gesn,0.5191293358802795
346,gesn laser,0.5082361698150635
346,gesn layers,0.498801589012146
346,gesn microdisk,0.4918806552886963
346,infrared optoelectronics,0.46338269114494324
346,bandgap semiconductors,0.4541168510913849
346,germanium tin gesn,0.4272269010543823
347,rydberg quantum simulators,0.7723422050476074
347,rydberg atom arrays,0.7653691172599792
347,rydberg atom quantum,0.7576737403869629
347,quantum simulator rydberg,0.756902813911438
347,simulator rydberg atom,0.7532709836959839
347,rydberg quantum,0.7448073625564575
347,atom quantum simulators,0.7401189804077148
347,rydberg atom array,0.737442135810852
347,arrays rydberg atoms,0.7251547574996948
347,atom quantum simulator,0.7205893993377686
348,mechanics granular,0.5983893275260925
348,granular assemblies,0.5689108967781067
348,dynamics granular,0.5687829256057739
348,statistical mechanics granular,0.5524253845214844
348,granular packings,0.5367459058761597
348,granular assembly,0.5364599227905273
348,frictional granular,0.5203748941421509
348,granular packing,0.5198352336883545
348,granular materials,0.5196796655654907
348,distribution contact forces,0.5054932832717896
349,periodic body orbits,0.6809706687927246
349,body orbits,0.6631419658660889
349,periodic orbits determined,0.597394585609436
349,kepler law body,0.5943726301193237
349,periodic orbits,0.5824401378631592
349,periodic orbit,0.5793839693069458
349,circular orbits,0.5421285629272461
349,periodic body,0.5260800123214722
349,orbital mechanics,0.5150368809700012
349,circular orbit,0.5097808241844177
350,couple stress theory,0.5757371783256531
350,consistent couple stress,0.5482652187347412
350,stress theory cst,0.5311470031738281
350,couple stress tensor,0.5227566361427307
350,mechanical couplings,0.4658755660057068
350,stress theory,0.44952142238616943
350,elastic moduli,0.43357619643211365
350,elastic solids,0.43076029419898987
350,couple stress,0.42777788639068604
350,elastic materials,0.4164404273033142
351,terrestrial gamma ray,0.6707290410995483
351,gamma ray sources,0.6608603000640869
351,gamma ray observation,0.6564295291900635
351,gamma ray detectors,0.6561257839202881
351,airborne gamma ray,0.6538408398628235
351,mev gamma ray,0.6193116903305054
351,gamma ray emission,0.618680477142334
351,gamma rays,0.608200192451477
351,gamma ray,0.6066012978553772
351,gamma ray glows,0.5960617065429688
352,positron annihilation spectroscopy,0.6853890419006348
352,spectra positron annihilation,0.6269729137420654
352,annihilation gamma spectra,0.6121127605438232
352,annihilation spectroscopy,0.589053750038147
352,positron electron annihilation,0.5882794260978699
352,positron binding energies,0.5855586528778076
352,electron positron annihilation,0.5769271850585938
352,spectra positron,0.5731351375579834
352,positron electron,0.5630308985710144
352,electron positron pair,0.5588535666465759
353,simulation blood flow,0.5817445516586304
353,cardiovascular simulations,0.5406737327575684
353,blood flow,0.48313161730766296
353,flow characteristics,0.48150932788848877
353,arterial wall,0.47915029525756836
353,flow mri,0.44108378887176514
353,fluid flow,0.44000551104545593
353,flow patterns,0.4342621862888336
353,blood flows,0.4297053813934326
353,flow blood,0.42082440853118896
354,compressed sensing,0.5670595169067383
354,estimation sparse,0.5655476450920105
354,bit compressed sensing,0.5234712362289429
354,matrix estimation,0.5216109752655029
354,vector approximate message,0.516801118850708
354,sparse signals,0.5161198973655701
354,compressed sensing reconstruction,0.5029500722885132
354,sparse signal,0.4982299208641052
354,sensing matrices,0.47216731309890747
354,message passing algorithms,0.457989364862442
355,superconductivity fese films,0.8207297325134277
355,superconducting fese films,0.7907071113586426
355,temperature superconductivity fese,0.7141950726509094
355,superconductivity fese,0.6937621235847473
355,superconductivity fese sto,0.6903458833694458
355,superconducting fese,0.6834912300109863
355,layer fese films,0.6638993620872498
355,fese srtio substrate,0.6388331055641174
355,monolayer fese srtio,0.6354184150695801
355,layer fese srtio,0.6159061789512634
356,quantum wires,0.5865904092788696
356,luttinger liquid wires,0.5753438472747803
356,junction quantum wires,0.5753148794174194
356,quantum wire,0.5730997323989868
356,spinless luttinger liquid,0.5552564859390259
356,interacting quantum wires,0.553408682346344
356,interacting quantum wire,0.5495542287826538
356,dimensional quantum wires,0.5374307632446289
356,liquid wires,0.5104192495346069
356,electrons wire,0.5014440417289734
357,scattering surface,0.606894850730896
357,scattering data,0.5828977227210999
357,scattering polarized light,0.5817478895187378
357,scattering light,0.573469340801239
357,scattering polarized,0.5553370714187622
357,electromagnetic scattering,0.5455551743507385
357,scattering electromagnetic,0.5313975214958191
357,scattering absorption,0.5242140889167786
357,absorption scattering,0.5223265886306763
357,total scattering,0.5197890996932983
358,optical dipole traps,0.6401050090789795
358,optical dipole trap,0.6397140026092529
358,atoms optical dipole,0.613434374332428
358,bose einstein condensate,0.5925688743591309
358,bose einstein condensates,0.5780420899391174
358,cooling atoms,0.5619428157806396
358,condensates atoms,0.5580554604530334
358,dipole traps,0.5568940043449402
358,dipole trap,0.5539488196372986
358,confined optical dipole,0.5456908345222473
359,heavy fermion superconductors,0.7420837879180908
359,superconductivity heavy fermion,0.733421802520752
359,heavy fermion superconductivity,0.7321017384529114
359,heavy fermion superconductor,0.7221740484237671
359,fermion superconductors,0.6892018914222717
359,fermion superconductor cept,0.6724153161048889
359,fermion superconductivity,0.6717017889022827
359,fermion superconductor,0.6704968810081482
359,heavy fermion materials,0.6538487672805786
359,structure heavy fermion,0.6501971483230591
360,shock wave turbulent,0.6624560952186584
360,turbulent boundary layer,0.6008540391921997
360,shock boundary layer,0.5984286069869995
360,turbulent boundary,0.5474984645843506
360,turbulent jets,0.5445936918258667
360,shock wave boundary,0.5182739496231079
360,supersonic flow,0.5155966877937317
360,flow unsteadiness,0.5129767656326294
360,wave turbulent boundary,0.49378901720046997
360,eddy simulations,0.49120527505874634
361,chromatin organization dynamics,0.5621343851089478
361,chromatin binding,0.5358037948608398
361,chromatin dynamics,0.5340949296951294
361,dynamics chromatin,0.5227625966072083
361,interactions chromatin,0.5185256600379944
361,binding sites dna,0.5163835883140564
361,transcription factor binding,0.5118011236190796
361,chromatin organization,0.5055014491081238
361,dna binding proteins,0.4991363286972046
361,dna binding,0.4988369941711426
362,magnetic magnetocaloric effect,0.725816011428833
362,magnetocaloric effects,0.7057312726974487
362,magnetocaloric effect,0.6937389373779297
362,magnetic magnetocaloric,0.6905151605606079
362,large magnetocaloric effect,0.6769819259643555
362,magnetocaloric materials,0.6498851776123047
362,magnetocaloric effect mce,0.646807849407196
362,giant magnetocaloric effect,0.6413370370864868
362,inverse magnetocaloric effect,0.6314020156860352
362,magnetocaloric material,0.6151990294456482
363,thermal spin injection,0.6485226154327393
363,electrical spin injection,0.6406065225601196
363,spin injection spin,0.6282844543457031
363,spin mosfet,0.6232688426971436
363,spin injection efficiency,0.6073431968688965
363,spin current,0.6020230650901794
363,pure spin current,0.5820167660713196
363,spin injection detection,0.5793138742446899
363,spin injection,0.5717771053314209
363,spin currents,0.5655335187911987
364,hot dense plasmas,0.6620590686798096
364,dense plasmas,0.6222883462905884
364,dense plasma,0.6200296878814697
364,strongly coupled plasma,0.5947067737579346
364,strongly coupled plasmas,0.5902456045150757
364,moderately coupled plasma,0.5851816534996033
364,quantum plasma,0.5771508812904358
364,quantum plasmas,0.5749199390411377
364,coupled plasmas,0.5725231170654297
364,plasma coupling,0.5692247152328491
365,charged colloidal suspensions,0.7368988990783691
365,highly charged colloids,0.7316160202026367
365,charged colloidal particles,0.7277995347976685
365,charged colloids,0.7244294881820679
365,charge stabilized colloidal,0.7044508457183838
365,highly charged colloidal,0.7042246460914612
365,charged colloidal,0.6925610899925232
365,charged colloid,0.6925439834594727
365,oppositely charged colloids,0.6860931515693665
365,colloid charge,0.6710796356201172
366,atoms optical tweezer,0.6892064213752747
366,atoms optical tweezers,0.6603496074676514
366,single atoms optical,0.6385976672172546
366,atoms trapped optical,0.6270550489425659
366,atoms arrays,0.6244533061981201
366,atom arrays,0.6240845918655396
366,atoms optical,0.6183218955993652
366,atom trapping,0.5923401117324829
366,single atom loading,0.5768442153930664
366,atom imaging,0.5728603601455688
367,conformal field theories,0.6353092193603516
367,conformal field theory,0.6056513786315918
367,quantum field theory,0.5321191549301147
367,described conformal field,0.500098705291748
367,described conformal,0.4630337357521057
367,quantum critical,0.45666739344596863
367,quantum critical points,0.4563051164150238
367,dimensional conformal field,0.45576465129852295
367,critical quantum spin,0.4545214772224426
367,conformal field,0.4469413161277771
368,metal organic frameworks,0.7464467883110046
368,metal organic framework,0.7288691401481628
368,framework mof materials,0.6840327978134155
368,organic framework materials,0.6831106543540955
368,covalent organic frameworks,0.6804741621017456
368,organic frameworks mofs,0.6552170515060425
368,organic framework mof,0.6364601254463196
368,framework materials,0.5899510979652405
368,molecules metal organic,0.5837969183921814
368,dimensional metal organic,0.5826901197433472
369,silicene structures,0.5359312891960144
369,structures silicene,0.5193822979927063
369,silicene substrate,0.5175104141235352
369,silicene silicon,0.5052728056907654
369,multilayer silicene,0.5049551725387573
369,structure silicene,0.5019993782043457
369,silicene like structures,0.5012573003768921
369,monolayer silicene,0.4883587658405304
369,silicene monolayer,0.4878687858581543
369,silicene phases,0.48335567116737366
370,coupled spin bose,0.6955356597900391
370,spin bose,0.6500062346458435
370,spin bose einstein,0.648556649684906
370,spin states,0.6294100284576416
370,spin condensates,0.6263444423675537
370,spin condensate,0.6065503358840942
370,spinor bose,0.6062406301498413
370,spin dynamics,0.601732611656189
370,condensates spin,0.5977138876914978
370,spinor bose einstein,0.5907324552536011
371,raman scattering spectroscopy,0.7448692917823792
371,raman spectroscopy,0.7225850820541382
371,coherent raman spectroscopy,0.705768346786499
371,raman scattering spectra,0.6926751136779785
371,stokes raman spectroscopy,0.6864098310470581
371,raman imaging,0.683120846748352
371,enhanced raman spectroscopy,0.6739901304244995
371,raman spectra,0.6524620652198792
371,raman spectroscopy cars,0.6444277167320251
371,enhanced raman scattering,0.6408200263977051
372,temperature superconductivity,0.6782745718955994
372,superconducting order,0.6605790257453918
372,temperature superconductors,0.6533496379852295
372,high temperature superconductors,0.6514975428581238
372,superconducting states,0.6390119791030884
372,superconducting materials,0.6333962678909302
372,superconducting state,0.6325033903121948
372,theory superconductivity,0.6320943832397461
372,bcs superconducting state,0.6284252405166626
372,band superconductors,0.6203066110610962
373,epitaxial ybco films,0.6467800140380859
373,delta ybco films,0.6388813257217407
373,temperature superconductor yba,0.6047194004058838
373,yba delta films,0.5925165414810181
373,superconductor yba delta,0.5902455449104309
373,superconducting yba ybco,0.5491935014724731
373,superconducting yba,0.5451909899711609
373,superconductor yba ybco,0.5430793762207031
373,superconductor yba,0.5404343008995056
373,ybco films grown,0.5239527225494385
374,future tokamaks,0.6660051345825195
374,tokamak data,0.6466993689537048
374,future tokamak,0.6465195417404175
374,tokamak disruption,0.6057888269424438
374,tokamak plasmas,0.603508710861206
374,tokamak plasma,0.6029053330421448
374,tokamak discharge,0.5675005912780762
374,fusion plasma,0.5606856346130371
374,diii tokamak,0.559609055519104
374,fusion plasmas,0.5378190279006958
375,damped oscillator,0.6399825215339661
375,oscillator damping,0.6396608352661133
375,damped harmonic oscillator,0.6375159621238708
375,duffing oscillator,0.6357040405273438
375,damped pendulum,0.6025892496109009
375,driven damped pendulum,0.5869684219360352
375,free oscillation,0.5790383815765381
375,coupled oscillators,0.5574828386306763
375,damped harmonic,0.5386002063751221
375,harmonic oscillator,0.5322774648666382
376,negative thermal expansion,0.663470983505249
376,thermal expansion behavior,0.6438769698143005
376,positive thermal expansion,0.6298110485076904
376,thermal expansion coefficients,0.6266776323318481
376,thermal expansion,0.619414210319519
376,anisotropic thermal expansion,0.6125274896621704
376,thermal expansion measurements,0.6118711233139038
376,coefficients thermal expansion,0.6079096794128418
376,thermal expansion nte,0.6047041416168213
376,thermal expansion coefficient,0.5994096994400024
377,acoustic radiation force,0.7207920551300049
377,acoustic radiation forces,0.7074257731437683
377,acoustic radiation,0.6322084069252014
377,force acoustic,0.6071176528930664
377,acoustic forces,0.5888092517852783
377,acoustic radiation pressure,0.5887227058410645
377,acoustic beam,0.5862059593200684
377,particles acoustic,0.5814605951309204
377,acoustic force,0.5756538510322571
377,acoustic interaction force,0.5654996037483215
378,ferromagnetism doped zno,0.7482810020446777
378,zno ferromagnetic,0.7304497957229614
378,ferromagnetism zno,0.6900062561035156
378,magnetic zno,0.6525874137878418
378,metal doped zno,0.5946709513664246
378,doped zno samples,0.5847439765930176
378,doped zno films,0.5839430093765259
378,zno single crystals,0.565884530544281
378,zno films grown,0.5382719039916992
378,zno samples,0.5076125860214233
379,active particles,0.5424283742904663
379,particles active,0.5233381390571594
379,active matter,0.520119309425354
379,active brownian particles,0.5071093440055847
379,particles interacting,0.49934396147727966
379,passive brownian particles,0.4973751902580261
379,self propelled particles,0.49711406230926514
379,dynamics active,0.4970359206199646
379,active passive particles,0.4912593364715576
379,propelled particles,0.4804462492465973
380,quark gluon plasma,0.7448378801345825
380,matter quark gluon,0.6577109694480896
380,qcd matter,0.6458878517150879
380,coupled quark gluon,0.6367791891098022
380,heavy quarks,0.636737585067749
380,quarks gluons,0.634894609451294
380,quark gluon,0.6305332183837891
380,heavy quark,0.6246322393417358
380,quark gluon jets,0.6121501922607422
380,matter quark,0.6077845096588135
381,mode optical fiber,0.6376379728317261
381,single mode fiber,0.6025737524032593
381,optical fiber sensing,0.5962410569190979
381,multi mode fibers,0.5959628820419312
381,fiber optic sensing,0.5899772047996521
381,mode fiber,0.5664492249488831
381,fiber sensing,0.5577382445335388
381,single mode optical,0.5558971762657166
381,optical communication,0.5441564321517944
381,mode optical,0.5393330454826355
382,tropical cyclones,0.5641992092132568
382,tropical cyclones tcs,0.5518553853034973
382,tropical cyclone,0.5160434246063232
382,storm intensity,0.48835673928260803
382,convective storm,0.4810318946838379
382,hurricane numbers,0.47629064321517944
382,landfalling hurricane numbers,0.45107024908065796
382,category hurricanes,0.4360086917877197
382,cyclones tcs,0.4321773648262024
382,tropical waves,0.4304318428039551
383,momentum tensor electromagnetic,0.6432610750198364
383,electromagnetic energy momentum,0.5981700420379639
383,momentum electromagnetic,0.5825244188308716
383,maxwell macroscopic,0.5711860656738281
383,tensor electromagnetic,0.5680813789367676
383,electromagnetic momentum,0.555966854095459
383,maxwell macroscopic equations,0.5514827370643616
383,energy momentum tensors,0.5495588183403015
383,energy momentum tensor,0.5251133441925049
383,tensor electromagnetic field,0.5203222036361694
384,quantum correlations entanglement,0.7405363917350769
384,correlations entanglement,0.7143421769142151
384,quantum correlations,0.7096995115280151
384,general quantum correlations,0.7067285776138306
384,quantum correlation measures,0.6990441083908081
384,measure quantum correlations,0.6902063488960266
384,measures quantum correlations,0.6864815354347229
384,quantum correlation,0.6840639710426331
384,bipartite quantum correlations,0.683200478553772
384,correlations quantum,0.6724317073822021
385,shape memory alloys,0.719024658203125
385,shape memory alloy,0.7012553811073303
385,ferromagnetic shape memory,0.6750274300575256
385,magnetic shape memory,0.6307056546211243
385,memory alloys,0.6169552803039551
385,metamagnetic shape memory,0.5954364538192749
385,memory alloy,0.5906176567077637
385,ferromagnetic martensite,0.5216389298439026
385,shape memory,0.508023738861084
385,shape memory effect,0.49680835008621216
386,stellar atmosphere modeling,0.6396592259407043
386,spectra hot stars,0.595417320728302
386,stellar atmosphere,0.5842196941375732
386,nlte stellar atmosphere,0.5639684200286865
386,white dwarf stars,0.5597356557846069
386,white dwarf star,0.5314791202545166
386,dwarf stars,0.5168052911758423
386,dwarf star,0.49459102749824524
386,photospheric abundance,0.47189247608184814
386,type white dwarf,0.4666844606399536
387,jamming transition density,0.7231762409210205
387,shear driven jamming,0.6793799996376038
387,jamming density,0.6583231091499329
387,jamming transitions,0.6370080709457397
387,near jamming transition,0.6174896955490112
387,jamming transition,0.6173337697982788
387,shear jamming,0.6170114874839783
387,jamming transition occurs,0.60888671875
387,jamming transition point,0.5799989104270935
387,isotropic jamming,0.5190802812576294
388,laser plasma instabilities,0.6995447874069214
388,laser plasma interactions,0.6810812950134277
388,laser plasma interaction,0.6683817505836487
388,laser plasma,0.6569387912750244
388,laser plasma experiments,0.6499727368354797
388,laser fusion,0.5681326389312744
388,laser intensities,0.5502718687057495
388,laser energy,0.5277336835861206
388,laser pulse,0.5232871770858765
388,stimulated raman scattering,0.5153216123580933
389,chirality spin,0.7027394771575928
389,chirality induced spin,0.6918196678161621
389,spin polarization chiral,0.6855558156967163
389,chiral induced spin,0.6649978756904602
389,spin selectivity ciss,0.6506847143173218
389,chirality dependent spin,0.6462358236312866
389,spin selectivity effect,0.6404962539672852
389,chirality molecular,0.6306241154670715
389,spin selective transport,0.613591730594635
389,chiral molecular,0.6109715700149536
390,fibrin fibers,0.597413182258606
390,fibrin networks,0.5787820816040039
390,fibrin fiber,0.5379611253738403
390,collagen fibrils,0.5312537550926208
390,collagen fibril,0.5110273957252502
390,structure collagen,0.49966615438461304
390,collagen fibres,0.4947701394557953
390,fibrous materials,0.48232904076576233
390,collagen networks,0.4785793423652649
390,fibrous networks,0.45021694898605347
391,ferromagnetic semiconductors,0.6437616944313049
391,gaas valence band,0.6068116426467896
391,ferromagnetic semiconductor,0.6065102815628052
391,magnetic semiconductors,0.5999200344085693
391,semiconductors doped,0.5815328359603882
391,diluted ferromagnetic semiconductor,0.574334979057312
391,magnetic semiconductor,0.5737637281417847
391,dilute magnetic semiconductors,0.5645608305931091
391,diluted magnetic semiconductors,0.5610857009887695
391,dilute magnetic semiconductor,0.5428879261016846
392,gaas nanowires grown,0.8035176992416382
392,gaas nanowires,0.7463480234146118
392,semiconductor nanowires,0.690532386302948
392,growth nanowires,0.6686033606529236
392,nanowire growth,0.6671063303947449
392,nanowires grown,0.6654739379882812
392,nanowires grown molecular,0.651060163974762
392,nanowire heterostructures,0.6410505771636963
392,core shell nanowires,0.620629072189331
392,shell nanowires,0.602012038230896
393,cdte solar cells,0.7186341285705566
393,cdte solar cell,0.7055736780166626
393,cds cdte solar,0.6268535256385803
393,film solar cells,0.58623206615448
393,cztsse solar cells,0.5846327543258667
393,cdte solar,0.5801695585250854
393,photovoltaic technologies,0.5747448205947876
393,solar cells,0.57320237159729
393,cztsse solar cell,0.5716731548309326
393,photovoltaic devices,0.5698661208152771
394,temperature magnetic,0.5257395505905151
394,magnetization data,0.5006808042526245
394,magnetic susceptibility data,0.47635936737060547
394,magnetic transitions,0.47162169218063354
394,resistivity magnetic,0.4609428644180298
394,magnetic phase,0.4554448127746582
394,magnetic behavior,0.4504552483558655
394,isothermal magnetization,0.4500308036804199
394,magnetization electrical resistivity,0.4466422200202942
394,magnetic susceptibility magnetization,0.44486209750175476
395,laser pulses air,0.7032842636108398
395,laser pulse propagation,0.6714702248573303
395,femtosecond laser filamentation,0.6666760444641113
395,laser pulses,0.6604760885238647
395,laser filamentation,0.6596429347991943
395,laser pulse,0.6582391262054443
395,pulse filamentation,0.6414826512336731
395,ultrashort laser pulses,0.6397132873535156
395,ultrashort laser pulse,0.6373019218444824
395,laser pulse energy,0.6314066648483276
396,superfluid supersolid phase,0.7036486864089966
396,transition superfluid supersolid,0.6864040493965149
396,supersolid phase transition,0.6561307907104492
396,superfluid supersolid,0.645596444606781
396,supersolid phases,0.645260214805603
396,superfluid critical,0.6308293342590332
396,supersolid phase,0.6271064281463623
396,superfluidity crystalline,0.6240466237068176
396,solid superfluid,0.6039134860038757
396,supersolid transition,0.5982070565223694
397,ultra hot jupiters,0.6427112817764282
397,planetary atmospheres,0.6141087412834167
397,hot jupiters,0.6084662675857544
397,planetary climate,0.5513246059417725
397,martian upper atmosphere,0.47749632596969604
397,atmosphere mars,0.4770689010620117
397,rocky planets,0.47400492429733276
397,mars atmosphere,0.4704931676387787
397,martian atmosphere,0.4702494144439697
397,terrestrial planets,0.4548105001449585
398,packing densities,0.6411573886871338
398,sphere packings,0.6275947093963623
398,packing density,0.6237924098968506
398,random packings,0.6173374652862549
398,packings spheres,0.6107076406478882
398,sphere packing,0.6078583002090454
398,close packing density,0.6056982278823853
398,dense packings,0.6031869649887085
398,hard particle packings,0.5960444211959839
398,random packing,0.5936956405639648
399,hydrocarbon pah molecules,0.6169191598892212
399,spectra polycyclic aromatic,0.572979211807251
399,aromatic hydrocarbons pahs,0.5729724168777466
399,aromatic hydrocarbon pah,0.5704565644264221
399,polycyclic aromatic hydrocarbons,0.568087100982666
399,aromatic infrared,0.5628280639648438
399,aromatic hydrocarbons,0.5596429109573364
399,pah molecules,0.5593858957290649
399,pah molecule,0.546952486038208
399,spectra pahs,0.5394980311393738
400,growing bacterial colonies,0.6347449421882629
400,bacterial colonies,0.5983175039291382
400,self organization bacterial,0.5582200884819031
400,colonies bacteria,0.5520459413528442
400,bacterial colony,0.5456215739250183
400,bacterial cell,0.5405887961387634
400,bacterial cells,0.5337399244308472
400,rod shaped bacteria,0.532268762588501
400,shaped bacteria,0.5293891429901123
400,biofilm growth,0.5293270349502563
401,rna folding,0.6927492618560791
401,folding rna,0.6733348965644836
401,rna structures,0.6310267448425293
401,structures rna,0.6243528127670288
401,rna structural,0.6121842861175537
401,rna structure,0.5976340770721436
401,rna structure prediction,0.5945552587509155
401,dynamics rna,0.5944496393203735
401,rna dynamics,0.5902500748634338
401,rna molecule,0.5815741419792175
402,entanglement phase transitions,0.6716283559799194
402,entanglement phase transition,0.651867151260376
402,entanglement transitions,0.6411091089248657
402,entanglement transition,0.6171471476554871
402,induced entanglement transition,0.6066188812255859
402,monitored quantum circuits,0.5943149328231812
402,monitored quantum,0.5873497128486633
402,state entanglement,0.585247278213501
402,entanglement phase,0.5803808569908142
402,measurement induced entanglement,0.5761264562606812
403,ionization cross sections,0.6017903685569763
403,ionization cross section,0.5932893753051758
403,electron impact,0.5485221147537231
403,cross sections electron,0.5478520393371582
403,ionization cross,0.5324043035507202
403,ion atom collisions,0.5176918506622314
403,total ionization cross,0.5139042735099792
403,shell ionization cross,0.510705828666687
403,sections electron,0.48978757858276367
403,impact energies,0.4718291759490967
404,neutrino experiment katrin,0.7424745559692383
404,neutrino katrin experiment,0.7397394180297852
404,neutrino mass experiments,0.7172524929046631
404,tritium neutrino experiment,0.7155674695968628
404,neutrino mass experiment,0.697861909866333
404,neutrino mass measurement,0.6936017870903015
404,neutrino experiment,0.6838243007659912
404,tritium neutrino katrin,0.6715875267982483
404,determination neutrino mass,0.6554652452468872
404,determination neutrino,0.6554242372512817
405,landau theory superconductivity,0.7139904499053955
405,conventional theory superconductivity,0.666878342628479
405,theory superconductivity,0.6324670314788818
405,theory hole superconductivity,0.6217100024223328
405,type superconductivity,0.6156018972396851
405,hole superconductivity,0.6013108491897583
405,superconducting states,0.5933928489685059
405,superconducting state,0.5790836811065674
405,type superconductors,0.5757759809494019
405,superconductivity does,0.5716564655303955
406,wind wave loading,0.46803274750709534
406,urban climate,0.45882877707481384
406,wind wave,0.447160542011261
406,wind speeds,0.43830406665802
406,indoor climate,0.42737114429473877
406,wind vegetation,0.4232574999332428
406,wind speed,0.4115971326828003
406,heat mitigation strategies,0.4098072350025177
406,building simulation,0.4062899053096771
406,wind velocity,0.403739869594574
407,atomic code fac,0.5100192427635193
407,collision strengths calculated,0.5095112919807434
407,electron impact excitation,0.4871940016746521
407,relativistic atomic,0.48513007164001465
407,effective collision strengths,0.4850778579711914
407,collision strengths,0.4785007834434509
407,electron impact,0.47360390424728394
407,atomic structure package,0.4731418490409851
407,purpose relativistic atomic,0.46159929037094116
407,atomic matrix code,0.4539271593093872
408,polymer molecular dynamics,0.548703670501709
408,ring polymer molecular,0.5230626463890076
408,thermostatted ring polymer,0.4948238730430603
408,molecular dynamics cmd,0.478722482919693
408,molecular dynamics rpmd,0.467862069606781
408,quantum transition,0.45273005962371826
408,ring polymer,0.45040133595466614
